* Pathways from iAF1260

EX_maltpt(e)	[e] : maltpt <==>
EX_malttr(e)	[e] : malttr <==>
EX_maltttr(e)	[e] : maltttr <==>
EX_man(e)	[e] : man <==>
EX_man6p(e)	[e] : man6p <==>
EX_manglyc(e)	[e] : manglyc <==>
EX_melib(e)	[e] : melib <==>
EX_met-D(e)	[e] : met-D <==>
EX_met-L(e)	[e] : met-L <==>
EX_metsox-R-L(e)	[e] : metsox-R-L <==>
EX_metsox-S-L(e)	[e] : metsox-S-L <==>
EX_mg2(e)	[e] : mg2 <==>
EX_minohp(e)	[e] : minohp <==>
EX_mmet(e)	[e] : mmet <==>
EX_mn2(e)	[e] : mn2 <==>
EX_mnl(e)	[e] : mnl <==>
EX_mobd(e)	[e] : mobd <==>
EX_mso3(e)	[e] : mso3 <==>
EX_n2o(e)	[e] : n2o <==>
EX_na1(e)	[e] : na1 <==>
EX_nac(e)	[e] : nac <==>
EX_nh4(e)	[e] : nh4 <==>
EX_ni2(e)	[e] : ni2 <==>
EX_nmn(e)	[e] : nmn <==>
EX_no(e)	[e] : no <==>
EX_no2(e)	[e] : no2 <==>
EX_no3(e)	[e] : no3 <==>
EX_o16a4colipa(e)	[e] : o16a4colipa <==>
EX_o2(e)	[e] : o2 <==>
EX_o2s(e)	[e] : o2s <==>
EX_ocdca(e)	[e] : ocdca <==>
EX_ocdcea(e)	[e] : ocdcea <==>
EX_octa(e)	[e] : octa <==>
EX_orn(e)	[e] : orn <==>
EX_orot(e)	[e] : orot <==>
EX_pacald(e)	[e] : pacald <==>
EX_peamn(e)	[e] : peamn <==>
EX_phe-L(e)	[e] : phe-L <==>
EX_pheme(e)	[e] : pheme <==>
EX_pi(e)	[e] : pi <==>
EX_pnto-R(e)	[e] : pnto-R <==>
EX_ppa(e)	[e] : ppa <==>
EX_ppal(e)	[e] : ppal <==>
EX_pppn(e)	[e] : pppn <==>
EX_ppt(e)	[e] : ppt <==>
EX_progly(e)	[e] : progly <==>
EX_pro-L(e)	[e] : pro-L <==>
EX_psclys(e)	[e] : psclys <==>
EX_pser-L(e)	[e] : pser-L <==>
EX_ptrc(e)	[e] : ptrc <==>
EX_pyr(e)	[e] : pyr <==>
EX_r5p(e)	[e] : r5p <==>
EX_rib-D(e)	[e] : rib-D <==>
EX_rmn(e)	[e] : rmn <==>
EX_sbt-D(e)	[e] : sbt-D <==>
EX_ser-D(e)	[e] : ser-D <==>
EX_ser-L(e)	[e] : ser-L <==>
EX_skm(e)	[e] : skm <==>
EX_so2(e)	[e] : so2 <==>
EX_so3(e)	[e] : so3 <==>
EX_so4(e)	[e] : so4 <==>
EX_spmd(e)	[e] : spmd <==>
EX_succ(e)	[e] : succ <==>
EX_sucr(e)	[e] : sucr <==>
EX_sulfac(e)	[e] : sulfac <==>
EX_tartr-L(e)	[e] : tartr-L <==>
EX_taur(e)	[e] : taur <==>
EX_tcynt(e)	[e] : tcynt <==>
EX_thm(e)	[e] : thm <==>
EX_thr-L(e)	[e] : thr-L <==>
EX_thrp(e)	[e] : thrp <==>
EX_thym(e)	[e] : thym <==>
EX_thymd(e)	[e] : thymd <==>
EX_tma(e)	[e] : tma <==>
EX_tmao(e)	[e] : tmao <==>
EX_tre(e)	[e] : tre <==>
EX_trp-L(e)	[e] : trp-L <==>
EX_tsul(e)	[e] : tsul <==>
EX_ttdca(e)	[e] : ttdca <==>
EX_ttdcea(e)	[e] : ttdcea <==>
EX_tungs(e)	[e] : tungs <==>
EX_tym(e)	[e] : tym <==>
EX_tyr-L(e)	[e] : tyr-L <==>
EX_tyrp(e)	[e] : tyrp <==>
EX_uacgam(e)	[e] : uacgam <==>
EX_udpacgal(e)	[e] : udpacgal <==>
EX_udpg(e)	[e] : udpg <==>
EX_udpgal(e)	[e] : udpgal <==>
EX_udpglcur(e)	[e] : udpglcur <==>
EX_ump(e)	[e] : ump <==>
EX_ura(e)	[e] : ura <==>
EX_urea(e)	[e] : urea <==>
EX_uri(e)	[e] : uri <==>
EX_val-L(e)	[e] : val-L <==>
EX_xan(e)	[e] : xan <==>
EX_xmp(e)	[e] : xmp <==>
EX_xtsn(e)	[e] : xtsn <==>
EX_xyl-D(e)	[e] : xyl-D <==>
EX_xylu-L(e)	[e] : xylu-L <==>
EX_zn2(e)	[e] : zn2 <==>
F6PA	[c] : f6p <==> dha + g3p
F6PP	[c] : f6p + h2o --> fru + pi
F6Pt6_2pp	f6p[p] + (2) pi[c] --> f6p[c] + (2) pi[p]
F6Ptex	f6p[e] <==> f6p[p]
FA100ACPHi	[c] : dcaACP + h2o --> ACP + dca + h
FA120ACPHi	[c] : ddcaACP + h2o --> ACP + ddca + h
FA140ACPHi	[c] : h2o + myrsACP --> ACP + h + ttdca
FA141ACPHi	[c] : h2o + tdeACP --> ACP + h + ttdcea
FA160ACPHi	[c] : h2o + palmACP --> ACP + h + hdca
FA161ACPHi	[c] : h2o + hdeACP --> ACP + h + hdcea
FA80ACPHi	[c] : h2o + ocACP --> ACP + h + octa
FACOAE100	[c] : dcacoa + h2o --> coa + dca + h
FACOAE120	[c] : ddcacoa + h2o --> coa + ddca + h
FACOAE140	[c] : h2o + tdcoa --> coa + h + ttdca
FACOAE141	[c] : h2o + tdecoa --> coa + h + ttdcea
FACOAE160	[c] : h2o + pmtcoa --> coa + h + hdca
FACOAE161	[c] : h2o + hdcoa --> coa + h + hdcea
FACOAE180	[c] : h2o + stcoa --> coa + h + ocdca
FACOAE181	[c] : h2o + odecoa --> coa + h + ocdcea
FACOAE60	[c] : h2o + hxcoa --> coa + h + hxa
FACOAE80	[c] : h2o + occoa --> coa + h + octa
FACOAL100t2pp	atp[c] + coa[c] + dca[p] + h[p] --> amp[c] + dcacoa[c] + h[c] + ppi[c]
FACOAL120t2pp	atp[c] + coa[c] + ddca[p] + h[p] --> amp[c] + ddcacoa[c] + h[c] + ppi[c]
FACOAL140t2pp	atp[c] + coa[c] + h[p] + ttdca[p] --> amp[c] + h[c] + ppi[c] + tdcoa[c]
FACOAL141t2pp	atp[c] + coa[c] + h[p] + ttdcea[p] --> amp[c] + h[c] + ppi[c] + tdecoa[c]
FACOAL160t2pp	atp[c] + coa[c] + h[p] + hdca[p] --> amp[c] + h[c] + pmtcoa[c] + ppi[c]
FACOAL161t2pp	atp[c] + coa[c] + h[p] + hdcea[p] --> amp[c] + h[c] + hdcoa[c] + ppi[c]
FACOAL180t2pp	atp[c] + coa[c] + h[p] + ocdca[p] --> amp[c] + h[c] + ppi[c] + stcoa[c]
FACOAL181t2pp	atp[c] + coa[c] + h[p] + ocdcea[p] --> amp[c] + h[c] + odecoa[c] + ppi[c]
FACOAL60t2pp	atp[c] + coa[c] + h[p] + hxa[p] --> amp[c] + h[c] + hxcoa[c] + ppi[c]
FACOAL80t2pp	atp[c] + coa[c] + h[p] + octa[p] --> amp[c] + h[c] + occoa[c] + ppi[c]
FADRx	[c] : fad + h + nadh --> fadh2 + nad
FADRx2	[c] : fad + h + nadph --> fadh2 + nadp
FALDH2	[c] : hmgth + nad <==> Sfglutth + h + nadh
FALDtex	fald[e] <==> fald[p]
FALDtpp	fald[p] <==> fald[c]
FALGTHLs	[c] : fald + gthrd <==> hmgth
FBA	[c] : fdp <==> dhap + g3p
FBP	[c] : fdp + h2o --> f6p + pi
FCI	[c] : fuc-L <==> fcl-L
FCLK	[c] : atp + fcl-L --> adp + fc1p + h
FCLPA	[c] : fc1p <==> dhap + lald-L
FCLT	[c] : fe2 + ppp9 --> (2) h + pheme
FDH4pp	for[p] + (2) h[c] + q8[c] --> co2[c] + h[p] + q8h2[c]
FDH5pp	for[p] + (2) h[c] + mqn8[c] --> co2[c] + h[p] + mql8[c]
FDMO	[c] : fmnh2 + isetac + o2 --> fmn + gcald + h + h2o + so3
FDMO2	[c] : fmnh2 + mso3 + o2 --> fald + fmn + h + h2o + so3
FDMO3	[c] : ethso3 + fmnh2 + o2 --> acald + fmn + h + h2o + so3
FDMO4	[c] : butso3 + fmnh2 + o2 --> btal + fmn + h + h2o + so3
FDMO6	[c] : fmnh2 + o2 + sulfac --> fmn + glx + h + h2o + so3
FE2abcpp	atp[c] + fe2[p] + h2o[c] --> adp[c] + fe2[c] + h[c] + pi[c]
FE2t2pp	fe2[p] + h[p] --> fe2[c] + h[c]
FE2t3pp	fe2[c] + h[p] --> fe2[p] + h[c]
FE2tex	fe2[e] <==> fe2[p]
FE2tpp	fe2[p] --> fe2[c]
FE3abcpp	atp[c] + fe3[p] + h2o[c] --> adp[c] + fe3[c] + h[c] + pi[c]
FE3DCITabcpp	atp[c] + fe3dcit[p] + h2o[c] --> adp[c] + (2) cit[c] + fe3[c] + h[c] + pi[c]
FE3DCITtonex	fe3dcit[e] + h[p] --> fe3dcit[p] + h[c]
FE3DHBZR	[c] : fe3dhbzs --> 23dhbzs + fe3
FE3DHBZSabcpp	atp[c] + fe3dhbzs[p] + h2o[c] --> adp[c] + fe3dhbzs[c] + h[c] + pi[c]
FE3DHBZStonex	fe3dhbzs[e] + h[p] --> fe3dhbzs[p] + h[c]
FE3HOXabcpp	atp[c] + fe3hox[p] + h2o[c] --> adp[c] + fe3hox[c] + h[c] + pi[c]
FE3HOXexs	[e] : fe3 + fe3hox-un --> fe3hox
FE3HOXR1	[c] : fadh2 + (2) fe3hox --> fad + (2) fe2 + (2) fe3hox-un + (2) h
FE3HOXR2	[c] : (2) fe3hox + fmnh2 --> (2) fe2 + (2) fe3hox-un + fmn + (2) h
FE3HOXR3	[c] : (2) fe3hox + rbflvrd --> (2) fe2 + (2) fe3hox-un + (2) h + ribflv
FE3HOXtonex	fe3hox[e] + h[p] --> fe3hox[p] + h[c]
FE3HOXUtex	fe3hox-un[c] + h[p] --> fe3hox-un[p] + h[c]
FE3HOXUtpp	fe3hox-un[p] + h[p] --> fe3hox-un[e] + h[c]
FE3Ri	[c] : fadh2 + (2) fe3 --> fad + (2) fe2 + (2) h
FE3tex	fe3[e] <==> fe3[p]
FECRMabcpp	atp[c] + fecrm[p] + h2o[c] --> adp[c] + fecrm[c] + h[c] + pi[c]
FECRMexs	[e] : fe3 + fecrm-un --> fecrm
FECRMR1	[c] : fadh2 + (2) fecrm --> fad + (2) fe2 + (2) fecrm-un + (2) h
FECRMR2	[c] : (2) fecrm + fmnh2 --> (2) fe2 + (2) fecrm-un + fmn + (2) h
FECRMR3	[c] : (2) fecrm + rbflvrd --> (2) fe2 + (2) fecrm-un + (2) h + ribflv
FECRMtonex	fecrm[e] + h[p] --> fecrm[p] + h[c]
FECRMUtex	fecrm-un[p] + h[p] --> fecrm-un[e] + h[c]
FECRMUtpp	fecrm-un[c] + h[p] --> fecrm-un[p] + h[c]
FEENTERabcpp	atp[c] + feenter[p] + h2o[c] --> adp[c] + feenter[c] + h[c] + pi[c]
FEENTERexs	[e] : enter + fe3 --> feenter
FEENTERR1	[c] : fadh2 + (2) feenter --> (2) enter + fad + (2) fe2 + (2) h
FEENTERR2	[c] : (2) feenter + fmnh2 --> (2) enter + (2) fe2 + fmn + (2) h
FEENTERR3	[c] : (2) feenter + rbflvrd --> (2) enter + (2) fe2 + (2) h + ribflv
FEENTERtex	enter[p] + h[p] --> enter[e] + h[c]
FEENTERtonex	feenter[e] + h[p] --> feenter[p] + h[c]
FEENTERtpp	enter[c] + h[p] --> enter[p] + h[c]
FEOXAMabcpp	atp[c] + feoxam[p] + h2o[c] --> adp[c] + feoxam[c] + h[c] + pi[c]
FEOXAMexs	[e] : fe3 + feoxam-un --> feoxam
FEOXAMR1	[c] : fadh2 + (2) feoxam --> fad + (2) fe2 + (2) feoxam-un + (2) h
FEOXAMR2	[c] : (2) feoxam + fmnh2 --> (2) fe2 + (2) feoxam-un + fmn + (2) h
FEOXAMR3	[c] : (2) feoxam + rbflvrd --> (2) fe2 + (2) feoxam-un + (2) h + ribflv
FEOXAMtonex	feoxam[e] + h[p] --> feoxam[p] + h[c]
FEOXAMUtex	feoxam-un[p] + h[p] --> feoxam-un[e] + h[c]
FEOXAMUtpp	feoxam-un[c] + h[p] --> feoxam-un[p] + h[c]
FEROpp	[p] : (4) fe2 + (4) h + o2 --> (4) fe3 + (2) h2o
FFSD	[c] : h2o + suc6p --> fru + g6p
FHL	[c] : for + h --> co2 + h2
FLDR	[c] : fldox + h + nadph --> fldrd + nadp
FLVR	[c] : h + nadph + ribflv --> nadp + rbflvrd
FLVRx	[c] : h + nadh + ribflv --> nad + rbflvrd
FMETTRS	[c] : 10fthf + mettrna --> fmettrna + h + thf
FMNAT	[c] : atp + fmn + h --> fad + ppi
FMNRx	[c] : fmn + h + nadh --> fmnh2 + nad
FMNRx2	[c] : fmn + h + nadph --> fmnh2 + nadp
FORt2pp	for[p] + h[p] --> for[c] + h[c]
FORtex	for[e] <==> for[p]
FORtppi	for[c] --> for[p]
FRD2	[c] : fum + mql8 --> mqn8 + succ
FRD3	[c] : 2dmmql8 + fum --> 2dmmq8 + succ
FRUK	[c] : atp + f1p --> adp + fdp + h
FRULYSDG	[c] : frulysp + h2o <==> g6p + lys-L
FRULYSE	[c] : psclys <==> frulys
FRULYSK	[c] : atp + frulys --> adp + frulysp + h
FRULYSt2pp	frulys[p] + h[p] --> frulys[c] + h[c]
FRULYStex	frulys[e] <==> frulys[p]
FRUpts2pp	fru[p] + pep[c] --> f6p[c] + pyr[c]
FRUptspp	fru[p] + pep[c] --> f1p[c] + pyr[c]
FRUtex	fru[e] <==> fru[p]
FRUURt2rpp	fruur[p] + h[p] <==> fruur[c] + h[c]
FRUURtex	fruur[e] <==> fruur[p]
FTHFD	[c] : 10fthf + h2o --> for + h + thf
FUCtex	fuc-L[e] <==> fuc-L[p]
FUCtpp	fuc-L[p] + h[p] <==> fuc-L[c] + h[c]
FUM	[c] : fum + h2o <==> mal-L
FUMt2_2pp	fum[p] + (2) h[p] --> fum[c] + (2) h[c]
FUMt2_3pp	fum[p] + (3) h[p] --> fum[c] + (3) h[c]
FUMtex	fum[e] <==> fum[p]
G1PACT	[c] : accoa + gam1p --> acgam1p + coa + h
G1PPpp	[p] : g1p + h2o --> glc-D + pi
G1Ptex	g1p[e] <==> g1p[p]
G1PTT	[c] : dttp + g1p + h --> dtdpglu + ppi
G1SAT	[c] : glu1sa <==> 5aop
G2PPpp	[p] : glyc2p + h2o --> glyc + pi
G3PAT120	[c] : ddcaACP + glyc3p --> 1ddecg3p + ACP
G3PAT140	[c] : glyc3p + myrsACP --> 1tdecg3p + ACP
G3PAT141	[c] : glyc3p + tdeACP --> 1tdec7eg3p + ACP
G3PAT160	[c] : glyc3p + palmACP --> 1hdecg3p + ACP
G3PAT161	[c] : glyc3p + hdeACP --> 1hdec9eg3p + ACP
G3PAT180	[c] : glyc3p + ocdcaACP --> 1odecg3p + ACP
G3PAT181	[c] : glyc3p + octeACP --> 1odec11eg3p + ACP
G3PCabcpp	atp[c] + g3pc[p] + h2o[c] --> adp[c] + g3pc[c] + h[c] + pi[c]
G3PCtex	g3pc[e] <==> g3pc[p]
G3PD2	[c] : glyc3p + nadp <==> dhap + h + nadph
G3PD5	[c] : glyc3p + q8 --> dhap + q8h2
G3PD6	[c] : glyc3p + mqn8 --> dhap + mql8
G3PD7	[c] : 2dmmq8 + glyc3p --> 2dmmql8 + dhap
G3PEabcpp	atp[c] + g3pe[p] + h2o[c] --> adp[c] + g3pe[c] + h[c] + pi[c]
G3PEtex	g3pe[e] <==> g3pe[p]
G3PGabcpp	atp[c] + g3pg[p] + h2o[c] --> adp[c] + g3pg[c] + h[c] + pi[c]
G3PGtex	g3pg[e] <==> g3pg[p]
G3PIabcpp	atp[c] + g3pi[p] + h2o[c] --> adp[c] + g3pi[c] + h[c] + pi[c]
G3PItex	g3pi[e] <==> g3pi[p]
G3PSabcpp	atp[c] + g3ps[p] + h2o[c] --> adp[c] + g3ps[c] + h[c] + pi[c]
G3PStex	g3ps[e] <==> g3ps[p]
G3PT	[c] : glyc3p + h2o --> glyc + pi
G5SADs	[c] : glu5sa --> 1pyr5c + h + h2o
G5SD	[c] : glu5p + h + nadph --> glu5sa + nadp + pi
G6PDA	[c] : gam6p + h2o --> f6p + nh4
G6PDH2r	[c] : g6p + nadp <==> 6pgl + h + nadph
G6PP	[c] : g6p + h2o --> glc-D + pi
G6Pt6_2pp	g6p[p] + (2) pi[c] --> g6p[c] + (2) pi[p]
G6Ptex	g6p[e] <==> g6p[p]
GAL1PPpp	[p] : gal1p + h2o --> gal + pi
GAL1Ptex	gal1p[e] <==> gal1p[p]
GALabcpp	atp[c] + gal[p] + h2o[c] --> adp[c] + gal[c] + h[c] + pi[c]
GALBDtex	gal-bD[e] <==> gal-bD[p]
GALCTD	[c] : galct-D --> 5dh4dglc + h2o
GALCTLO	[c] : galctn-L + nad --> h + nadh + tagur
GALCTND	[c] : galctn-D --> 2dh3dgal + h2o
GALCTNLt2pp	galctn-L[p] + h[p] --> galctn-L[c] + h[c]
GALCTNLtex	galctn-L[e] <==> galctn-L[p]
GALCTNt2pp	galctn-D[p] + h[p] --> galctn-D[c] + h[c]
GALCTNtex	galctn-D[e] <==> galctn-D[p]
GALCTt2rpp	galct-D[p] + h[p] <==> galct-D[c] + h[c]
GALCTtex	galct-D[e] <==> galct-D[p]
GALKr	[c] : atp + gal <==> adp + gal1p + h
GALM2pp	[p] : gal-bD --> gal
GALS3	[c] : h2o + melib --> gal + glc-D
GALT1	[c] : gicolipa + udpg --> gagicolipa + h + udp
GALt2pp	gal[p] + h[p] --> gal[c] + h[c]
GALtex	gal[e] <==> gal[p]
GALTptspp	galt[p] + pep[c] --> galt1p[c] + pyr[c]
GALTtex	galt[e] <==> galt[p]
GALUi	[c] : g1p + h + utp --> ppi + udpg
GALURt2rpp	galur[p] + h[p] <==> galur[c] + h[c]
GALURtex	galur[e] <==> galur[p]
GAM6Pt6_2pp	gam6p[p] + (2) pi[c] --> gam6p[c] + (2) pi[p]
GAMAN6Ptex	gam6p[e] <==> gam6p[p]
GAMptspp	gam[p] + pep[c] --> gam6p[c] + pyr[c]
GAMtex	gam[e] <==> gam[p]
GAPD	[c] : g3p + nad + pi <==> 13dpg + h + nadh
GARFT	[c] : 10fthf + gar <==> fgam + h + thf
GART	[c] : atp + for + gar --> adp + fgam + h + pi
GBBTNtex	gbbtn[e] <==> gbbtn[p]
GCALDD	[c] : gcald + h2o + nad --> glyclt + (2) h + nadh
GDMANE	[c] : gdpddman --> gdpofuc
GDPDPK	[c] : atp + gdp --> amp + h + ppgpp
GDPMNH	[c] : gdpmann + h2o --> gdp + h + man
GDPMNP	[c] : gdpmann + h2o --> gmp + (2) h + man1p
GDPtex	gdp[e] <==> gdp[p]
GF6PTA	[c] : f6p + gln-L --> gam6p + glu-L
GGGABADr	[c] : ggbutal + h2o + nadp <==> gg4abut + (2) h + nadph
GGGABAH	[c] : gg4abut + h2o --> 4abut + glu-L
GGPTRCO	[c] : ggptrc + h2o + o2 --> ggbutal + h2o2 + nh4
GGPTRCS	[c] : atp + glu-L + ptrc --> adp + ggptrc + h + pi
GHMT2r	[c] : ser-L + thf <==> gly + h2o + mlthf
GK1	[c] : atp + gmp <==> adp + gdp
GLBRAN2	[c] : glycogen --> bglycogen
GLCabcpp	atp[c] + glc-D[p] + h2o[c] --> adp[c] + glc-D[c] + h[c] + pi[c]
GLCATr	[c] : accoa + glc-D <==> acglc-D + coa
GLCDpp	glc-D[p] + h2o[p] + q8[c] --> glcn[p] + h[p] + q8h2[c]
GLCNt2rpp	glcn[p] + h[p] <==> glcn[c] + h[c]
GLCNtex	glcn[e] <==> glcn[p]
GLCP	[c] : glycogen + pi --> g1p
GLCP2	[c] : bglycogen + pi --> g1p
GLCptspp	glc-D[p] + pep[c] --> g6p[c] + pyr[c]
GLCRAL	[c] : 5dh4dglc --> 2h3oppan + pyr
GLCRD	[c] : glcr --> 5dh4dglc + h2o
GLCRt2rpp	glcr[p] + h[p] <==> glcr[c] + h[c]
GLCRtex	glcr[e] <==> glcr[p]
GLCS1	[c] : adpglc --> adp + glycogen + h
GLCt2pp	glc-D[p] + h[p] --> glc-D[c] + h[c]
GLCtex	glc-D[e] <==> glc-D[p]
GLCtexi	glc-D[e] --> glc-D[p]
GLCTR1	[c] : icolipa + udpg --> gicolipa + h + udp
GLCTR2	[c] : gagicolipa + udpg --> ggagicolipa + h + udp
GLCTR3	[c] : ggagicolipa + udpg --> gggagicolipa + h + udp
GLCUR1Ptex	glcur1p[e] <==> glcur1p[p]
GLCURt2rpp	glcur[p] + h[p] <==> glcur[c] + h[c]
GLCURtex	glcur[e] <==> glcur[p]
GLDBRAN2	[c] : bglycogen --> glycogen
GLGC	[c] : atp + g1p + h --> adpglc + ppi
GLNabcpp	atp[c] + gln-L[p] + h2o[c] --> adp[c] + gln-L[c] + h[c] + pi[c]
GLNS	[c] : atp + glu-L + nh4 --> adp + gln-L + h + pi
GLNtex	gln-L[e] <==> gln-L[p]
GLNTRS	[c] : atp + gln-L + trnagln --> amp + glntrna + ppi
GLTPD	[c] : galt1p + nad <==> h + nadh + tag6p-D
GLU5K	[c] : atp + glu-L --> adp + glu5p
GLUabcpp	atp[c] + glu-L[p] + h2o[c] --> adp[c] + glu-L[c] + h[c] + pi[c]
GLUABUTt7pp	4abut[c] + glu-L[p] <==> 4abut[p] + glu-L[c]
GLUCYS	[c] : atp + cys-L + glu-L --> adp + glucys + h + pi
GLUDC	[c] : glu-L + h --> 4abut + co2
GLUDy	[c] : glu-L + h2o + nadp <==> akg + h + nadph + nh4
GLUN	[c] : gln-L + h2o --> glu-L + nh4
GLUNpp	[p] : gln-L + h2o --> glu-L + nh4
GLUPRT	[c] : gln-L + h2o + prpp --> glu-L + ppi + pram
GLUR	[c] : glu-D <==> glu-L
GLUSy	[c] : akg + gln-L + h + nadph --> (2) glu-L + nadp
GLUt2rpp	glu-L[p] + h[p] <==> glu-L[c] + h[c]
GLUt4pp	glu-L[p] + na1[p] --> glu-L[c] + na1[c]
GLUtex	glu-L[e] <==> glu-L[p]
GLUTRR	[c] : glutrna + h + nadph --> glu1sa + nadp + trnaglu
GLUTRS	[c] : atp + glu-L + trnaglu --> amp + glutrna + ppi
GLXCL	[c] : (2) glx + h --> 2h3oppan + co2
GLYALDtex	glyald[e] <==> glyald[p]
GLYALDtpp	glyald[p] <==> glyald[c]
GLYAT	[c] : accoa + gly <==> 2aobut + coa
GLYBabcpp	atp[c] + glyb[p] + h2o[c] --> adp[c] + glyb[c] + h[c] + pi[c]
GLYBt2pp	glyb[p] + h[p] --> glyb[c] + h[c]
GLYBtex	glyb[e] <==> glyb[p]
GLYC2Ptex	glyc2p[e] <==> glyc2p[p]
GLYC3Pabcpp	atp[c] + glyc3p[p] + h2o[c] --> adp[c] + glyc3p[c] + h[c] + pi[c]
GLYC3Pt6pp	glyc3p[p] + pi[c] --> glyc3p[c] + pi[p]
GLYC3Ptex	glyc3p[e] <==> glyc3p[p]
GLYCAt2rpp	glyc-R[p] + h[p] <==> glyc-R[c] + h[c]
GLYCAtex	glyc-R[e] <==> glyc-R[p]
GLYCDx	[c] : glyc + nad --> dha + h + nadh
GLYCK	[c] : atp + glyc-R --> 3pg + adp + h
GLYCK2	[c] : atp + glyc-R --> 2pg + adp + h
GLYCL	[c] : gly + nad + thf --> co2 + mlthf + nadh + nh4
GLYCLTDx	[c] : glx + h + nadh --> glyclt + nad
GLYCLTDy	[c] : glx + h + nadph --> glyclt + nadp
GLYCLTt2rpp	glyclt[p] + h[p] <==> glyclt[c] + h[c]
GLYCLTt4pp	glyclt[p] + na1[p] --> glyclt[c] + na1[c]
GLYCLTtex	glyclt[e] <==> glyclt[p]
GLYCtex	glyc[e] <==> glyc[p]
GLYCTO2	[c] : glyclt + q8 --> glx + q8h2
GLYCTO3	[c] : glyclt + mqn8 --> glx + mql8
GLYCTO4	[c] : 2dmmq8 + glyclt --> 2dmmql8 + glx
GLYCtpp	glyc[c] <==> glyc[p]
GLYK	[c] : atp + glyc --> adp + glyc3p + h
GLYOX	[c] : h2o + lgt-S --> gthrd + h + lac-D
GLYOX3	[c] : h2o + mthgxl --> h + lac-D
GLYt2pp	gly[p] + h[p] --> gly[c] + h[c]
GLYt4pp	gly[p] + na1[p] --> gly[c] + na1[c]
GLYtex	gly[e] <==> gly[p]
GLYTRS	[c] : atp + gly + trnagly --> amp + glytrna + ppi
GMAND	[c] : gdpmann --> gdpddman + h2o
GMHEPAT	[c] : atp + gmhep1p + h --> adphep-DD + ppi
GMHEPK	[c] : atp + gmhep7p --> adp + gmhep17bp + h
GMHEPPA	[c] : gmhep17bp + h2o --> gmhep1p + pi
GMPR	[c] : gmp + (2) h + nadph --> imp + nadp + nh4
GMPS2	[c] : atp + gln-L + h2o + xmp --> amp + glu-L + gmp + (2) h + ppi
GMPtex	gmp[e] <==> gmp[p]
GND	[c] : 6pgc + nadp --> co2 + nadph + ru5p-D
GNK	[c] : atp + glcn --> 6pgc + adp + h
GOFUCR	[c] : gdpofuc + h + nadph --> gdpfuc + nadp
GP4GH	[c] : gp4g + h2o --> (2) gdp + (2) h
GPDDA1	[c] : g3pc + h2o --> chol + glyc3p + h
GPDDA1pp	[p] : g3pc + h2o --> chol + glyc3p + h
GPDDA2	[c] : g3pe + h2o --> etha + glyc3p + h
GPDDA2pp	[p] : g3pe + h2o --> etha + glyc3p + h
GPDDA3	[c] : g3ps + h2o --> glyc3p + h + ser-L
GPDDA3pp	[p] : g3ps + h2o --> glyc3p + h + ser-L
GPDDA4	[c] : g3pg + h2o --> glyc + glyc3p + h
GPDDA4pp	[p] : g3pg + h2o --> glyc + glyc3p + h
GPDDA5	[c] : g3pi + h2o --> glyc3p + h + inost
GPDDA5pp	[p] : g3pi + h2o --> glyc3p + h + inost
GRTT	[c] : grdp + ipdp --> frdp + ppi
GRXR	[c] : grxox + (2) gthrd --> grxrd + gthox
GSNK	[c] : atp + gsn --> adp + gmp + h
GSNt2pp	gsn[p] + h[p] --> gsn[c] + h[c]
GSNtex	gsn[e] <==> gsn[p]
GSPMDA	[c] : gtspmd + h2o --> gthrd + spmd
GSPMDS	[c] : atp + gthrd + spmd --> adp + gtspmd + h + pi
GTHOr	[c] : gthox + h + nadph <==> (2) gthrd + nadp
GTHOXtex	gthox[e] <==> gthox[p]
GTHRDabc2pp	atp[c] + gthrd[c] + h2o[c] --> adp[c] + gthrd[p] + h[c] + pi[c]
GTHRDabcpp	atp[c] + gthrd[p] + h2o[c] --> adp[c] + gthrd[c] + h[c] + pi[c]
GTHRDHpp	[p] : gthrd + h2o --> cgly + glu-L
GTHRDtex	gthrd[e] <==> gthrd[p]
GTHS	[c] : atp + glucys + gly --> adp + gthrd + h + pi
GTPCI	[c] : gtp + h2o --> ahdt + for + h
GTPCII2	[c] : gtp + (3) h2o --> 25drapp + for + (2) h + ppi
GTPDPDP	[c] : gdptp + h2o --> h + pi + ppgpp
GTPDPK	[c] : atp + gtp --> amp + gdptp + h
GTPHs	[c] : gtp + h + h2o --> nh4 + xtp
GTPtex	gtp[e] <==> gtp[p]
GUAD	[c] : gua + h + h2o --> nh4 + xan
GUAPRT	[c] : gua + prpp --> gmp + ppi
GUAt2pp	gua[p] + h[p] --> gua[c] + h[c]
GUAtex	gua[e] <==> gua[p]
GUAtpp	gua[p] <==> gua[c]
GUI1	[c] : glcur <==> fruur
GUI2	[c] : galur <==> tagur
GUR1PPpp	[p] : glcur1p + h2o --> glcur + pi
H2O2tex	h2o2[e] <==> h2o2[p]
H2Otex	h2o[e] <==> h2o[p]
H2Otpp	h2o[p] <==> h2o[c]
H2SO	[c] : h2s + (2) o2 --> (2) h + so4
H2St1pp	h2s[c] --> h2s[p]
H2Stex	h2s[e] <==> h2s[p]
H2tex	h2[e] <==> h2[p]
H2tpp	h2[p] <==> h2[c]
